0,AAPL
1,ACN
2,ADBE
3,ADI
4,ADP
5,ADS
6,ADSK
7,AKAM
8,AMAT
9,AMD
10,ANET
11,ANSS
12,APH
13,AVGO
14,BR
15,CDNS
16,CDW
17,CRM
18,CSCO
19,CTSH
20,CTXS
21,DXC
22,FFIV
23,FIS
24,FISV
25,FLIR
26,FLT
27,FTNT
28,GLW
29,GPN
30,HPE
31,HPQ
32,IBM
33,INTC
34,INTU
35,IPGP
36,IT
37,JKHY
38,JNPR
39,KEYS
40,KLAC
41,LDOS
42,LRCX
43,MA
44,MCHP
45,MSFT
46,MSI
47,MU
48,MXIM
49,NOW
50,NTAP
51,NVDA
52,ORCL
53,PAYX
54,PYPL
55,QCOM
56,QRVO
57,SNPS
58,STX
59,SWKS
60,TEL
61,TXN
62,V
63,VRSN
64,WDC
65,WU
66,XLNX
67,XRX
